Brand,VehicleModel,ManufacturingYear,Type,rating,color,Duty,fuel,CylinderCount,type of gear,capacity,Odometer,#airbags,price
Hyundai,Elantra,2014.0,Sedan,2.0,Metallic,528.0,Gas,4,unknown,0,75000,4,10976
Toyota,Unknown,1914.0,Sedan,4.0,Unknown,777.0,Gas,4,automatic,2.5,128000,0,9408
Toyota,Rav 4,2001.0,Jeep,3.0,Jet Black,0.0,Diesel,4,manual,2.0 Turbo,335267,2,46414
Ford,Expedition,2012.0,Jeep,2.0,Unknown,11714.0,Gas,6,others,3.5,130499,12,11917
Mercedesbenz,230,2012.0,Sedan,0.0,Jet Black,0.0,Gas,6,automatic,2.5,270000,8,15053
Hyundai,Santa Fe,2012.0,Jeep,2.0,Pearl White,836.0,Diesel,4,others,2,51604,4,10964
Mercury,Unknown,3010.0,Sedan,2.0,Unknown,1211.0,Gas,6,unknown,3,178011,12,18655
Unknown,Encore,2016.0,Jeep,0.0,Pearl White,0.0,Gas,4,gear,1.4,24000,0,31361
Unknown,S6,2012.0,Sedan,5.0,Pearl White,3208.0,Gas,4,r,5.2,108000,6,13000
Unknown,My Model Which Is Tribute Is  Best,2001.0,Jeep,4.0,Ruby Red,0.0,Natural Gas,4,gear,2,1000,6,5000
Toyota,My Model Which Is Tacoma Is  Best,2013.0,Jeep,3.0,Pearl White,834.0,Gas,4,r,0,397915,12,27284
Ford,Escape,2008.0,Unknown,2.0,Sky Blue,0.0,Unknown,4,automatic,2.3,86400,10,16935
Toyota,Avalon Limited,2012.0,Sedan,2.0,Sand,10779.0,Hybrid,4,automatic,0,92200,12,36065
Mercedesbenz,200,1998.0,Universal,3.0,Jet Black,0.0,Unknown,4,others,2,200000,2,18655
Opel,Vectra B,2001.0,Sedan,2.0,Unknown,0.0,Natural Gas,4,others,0,255100,2,5645
Kia,Optima,2012.0,Sedan,5.0,Pearl White,831.0,Gas,4,gear,1.6 Turbo,76000,12,21326
Unknown,My Model Which Is Sonata Is  Best,2012.0,Sedan,0.0,Jet Black,0.0,Hybrid,14,automatic,2.4,226814,0,18655
Mercedesbenz,Clk 320,1898.0,Coupe,2.0,Jet Black,0.0,Natural Gas,6,automatic,3.2,111111,7,7840
Unknown,Camry,2011.0,Sedan,1.0,Unknown,862.0,Gas,4,others,2.5,190698,12,18655
Toyota,Corolla,2012.0,Unknown,3.0,Unknown,980.0,Gas,4,others,1.8,37878,12,10036
Toyota,Prius,2012.0,Sedan,2.0,Unknown,0.0,Gas,14,automatic,1.5,200000,9,18655
Chevrolet,Orlando,2015.0,Jeep,4.0,Unknown,764.0,Gas,4,others,2,31892,4,13642
Toyota,Camry,2012.0,Sedan,1.0,Jet Black,779.0,Hybrid,4,automatic,2.5,190549,12,5018
Ssangyong,Actyon,2011.0,Jeep,0.0,Crimson,707.0,Diesel,4,automatic,2,129302,4,20297
Toyota,Aqua G Klas,2012.0,Hatchback,6.0,Sky Blue,0.0,Hybrid,14,automatic,1.5,149000,6,9000
Toyota,My Model Which Is Camry Is  Best,2013.0,Sedan,1.0,Pearl White,779.0,Gas,6,automatic,2.5,10000,15,20385
Unknown,Fit,2012.0,Hatchback,2.0,Chocolate,0.0,Gas,4,automatic,1.3,113349,4,10976
Jeep,My Model Which Is Compass Is  Best,2014.0,Jeep,6.0,Unknown,749.0,Gas,4,automatic,2.4,126627,4,29075
Bmw,My Model Which Is 525 Is  Best,1996.0,Sedan,6.0,Sky Blue,0.0,Natural Gas,6,manual,2.5,0,16,5645
Audi,My Model Which Is A6 Is  Best,2012.0,Sedan,1.0,Charcoal,891.0,Gas,4,unknown,2,97826,0,18655
Ford,Fusion,2013.0,Sedan,3.0,Unknown,640.0,Hybrid,4,automatic,2,294016,12,18655
Toyota,Prius,2014.0,Hatchback,0.0,Pearl White,308.0,Unknown,4,unknown,1.8,0,6,10976
Unknown,Passat,2015.0,Unknown,2.0,Jet Black,697.0,Gas,4,automatic,1.8 Turbo,63523,8,20385
Toyota,Unknown,2012.0,Hatchback,4.0,Charcoal,585.0,Hybrid,4,automatic,0,109200,10,19130
Unknown,Unknown,2010.0,Jeep,0.0,Pearl White,0.0,Hybrid,6,automatic,3.3,264877,12,18655
Mercedesbenz,Vaneo,2003.0,Minivan,4.0,Metallic,0.0,Diesel,4,manual,1.7,100000,6,18655
Toyota,Highlander,2012.0,Sedan,1.0,Unknown,1537.0,Hybrid,6,automatic,3.3,318358,12,18655
Toyota,Vitz,2012.0,Hatchback,2.0,Unknown,875.0,Gas,3,automatic,1,195000,2,8000
Fiat,500,2013.0,Sedan,2.0,Pearl White,0.0,Gas,4,manual,1.4,112000,5,11917
Lexus,Ct 200H,2012.0,Hatchback,5.0,Metallic,585.0,Hybrid,4,automatic,1.8 Turbo,267015,12,17876
Hyundai,Santa Fe,2011.0,Jeep,2.0,Metallic,0.0,Diesel,4,others,2,151594,4,27889
Hyundai,Sonata,2012.0,Sedan,2.0,Sapphire Blue,0.0,Unknown,4,automatic,2.4,244266,12,18655
Subaru,Forester,2012.0,Jeep,1.0,Charcoal,10862.0,Gas,4,others,0,118500,7,14113
Toyota,Tacoma,2113.0,Jeep,4.0,Metallic,1194.0,Unknown,6,automatic,0,239342,12,18655
Unknown,Fusion,2013.0,Sedan,3.0,Crimson,640.0,Hybrid,4,gear,2,216658,0,18655
Toyota,Camry,2014.0,Sedan,4.0,Unknown,777.0,Gas,4,automatic,2.5,53310,12,8938
Toyota,My Model Which Is Prius C Is  Best,2014.0,Hatchback,3.0,Metallic,271.0,Hybrid,14,r,1.5,196800,12,18655
Chevrolet,Orlando,2016.0,Unknown,2.0,Unknown,891.0,Other,4,unknown,2,114058,4,27924
Honda,Integra,2005.0,Coupe,4.0,Metallic,0.0,Gas,4,manual,2,11111,4,10036
Lexus,Gx 460,2012.0,Jeep,5.0,Metallic,1811.0,Gas,8,r,4.6,275240,0,15681
Ford,My Model Which Is Fusion Is  Best,2014.0,Unknown,4.0,Metallic,333.0,Hybrid,14,unknown,2,0,0,18655
Hyundai,H1,2014.0,Minivan,4.0,Unknown,777.0,Unknown,4,automatic,2.5,107483,4,32744
Nissan,Xterra,2112.0,Jeep,2.0,Unknown,0.0,Unknown,6,automatic,4,203200,6,23521
Mercedesbenz,Ml 55 Amg,2002.0,Jeep,0.0,Metallic,0.0,Gas,8,automatic,5.5,24968,12,17249
Hyundai,Unknown,2013.0,Unknown,2.0,Jet Black,640.0,Gas,4,automatic,2,52668,16,12858
Chevrolet,My Model Which Is Cruze Is  Best,2012.0,Sedan,2.0,Metallic,0.0,Gas,4,unknown,1.4,97189,12,15994
Ssangyong,Actyon,2012.0,Jeep,1.0,Metallic,730.0,Diesel,14,automatic,1.6,45482,4,39499
Hyundai,Tucson,2010.0,Jeep,2.0,Unknown,836.0,Diesel,4,automatic,2,142264,16,22063
Toyota,Rav 4,2012.0,Jeep,3.0,Charcoal,934.0,Gas,4,automatic,0,149019,0,28225
Bmw,320 Diesel,2012.0,Sedan,2.0,Unknown,0.0,Diesel,4,manual,2.0 Turbo,280000,8,10036
Ssangyong,Actyon,2016.0,Jeep,3.0,Unknown,730.0,Gas,4,automatic,1.6,82574,16,42692
Toyota,Prius,2013.0,Sedan,1.0,Unknown,585.0,Hybrid,4,unknown,1.8,89000,8,21326
Hyundai,Elantra,2012.0,Unknown,2.0,Jet Black,585.0,Gas,4,r,1.8,286043,16,18655
Mercedesbenz,Ml 350,2008.0,Jeep,6.0,Metallic,1598.0,Diesel,4,gear,3,213998,12,18655
Honda,Fit,2117.0,Universal,0.0,Jet Black,382.0,Hybrid,4,automatic,1.5,29220,4,41867
Hyundai,H1,2012.0,Universal,5.0,Unknown,1249.0,Diesel,4,automatic,2.5,97440,4,44517
Mercedesbenz,C 220,2012.0,Sedan,2.0,Unknown,0.0,Gas,4,manual,2,415386,4,7683
Hyundai,H1,2012.0,Minivan,2.0,Lemon Yellow,777.0,Diesel,4,automatic,2.5,198916,4,25264
Mercedesbenz,E 350,2012.0,Sedan,2.0,Metallic,1172.0,Diesel,16,unknown,3.5,119379,12,16621
Moskvich,2140,1978.0,Unknown,0.0,Sapphire Blue,0.0,Gas,4,gear,1.5 Turbo,654675,0,18655
Unknown,Jetta,2000.0,Sedan,3.0,Jet Black,0.0,Gas,4,automatic,2,320000,2,6272
Ford,Transit,2008.0,Microbus,1.0,Sapphire Blue,0.0,Diesel,4,manual,2.2 Turbo,155126,2,17249
Honda,My Model Which Is Crv Is  Best,2011.0,Jeep,1.0,Unknown,0.0,Gas,4,unknown,2.4,200960,12,18655
Hyundai,My Model Which Is Tucson Is  Best,2012.0,Jeep,2.0,Metallic,640.0,Diesel,4,automatic,2,120534,4,26372
Chevrolet,Volt,2012.0,Hatchback,2.0,Jet Black,521.0,Hybrid,4,gear,1.4,288778,0,18655
Unknown,Camry,2110.0,Sedan,0.0,Charcoal,1024.0,Hybrid,6,automatic,2.5,184000,16,15524
Mercedesbenz,Unknown,2007.0,Sedan,1.0,Metallic,0.0,Gas,4,automatic,3.5,238400,8,17562
Kia,Picanto,2005.0,Hatchback,5.0,Jet Black,0.0,Gas,14,r,1.1,218000,4,9408
Mitsubishi,Pajero,1992.0,Jeep,2.0,Jet Black,0.0,Diesel,6,others,2.5,280000,2,10349
Hyundai,Sonata,3014.0,Sedan,2.0,Unknown,0.0,Other,4,others,2,417661,4,10036
Honda,Fit Premiumi,2012.0,Hatchback,3.0,Metallic,1236.0,Hybrid,4,r,1.3,133000,16,8147
Toyota,Prius,2013.0,Hatchback,2.0,Unknown,0.0,Hybrid,4,automatic,1.8,0,0,14897
Opel,Astra,2003.0,Hatchback,2.0,Metallic,0.0,Gas,4,manual,1.2,234221,4,6800
Hyundai,Sonata,2012.0,Sedan,2.0,Metallic,891.0,Other,4,automatic,2,314772,4,15681
Nissan,Pathfinder,2012.0,Jeep,4.0,Unknown,0.0,Gas,4,automatic,3.6,110000,4,18655
Mercedesbenz,Ml 350 Special Edition,2012.0,Jeep,0.0,Metallic,0.0,Natural Gas,6,others,3.5,175000,12,20071
Chevrolet,Orlando,2015.0,Jeep,2.0,Jet Black,10764.0,Gas,4,automatic,2,28633,4,21796
Toyota,Unknown,2012.0,Hatchback,1.0,Pearl White,843.0,Gas,4,others,0,13000,12,10036
Hyundai,Unknown,2017.0,Unknown,3.0,Charcoal,1017.0,Diesel,14,automatic,2,80000,4,38157
Audi,My Model Which Is A4 Is  Best,2013.0,Sedan,6.0,Unknown,640.0,Gas,4,gear,2,157584,0,18655
Gaz,21 30,2012.0,Unknown,4.0,Unknown,0.0,Gas,4,gear,3.0 Turbo,135000,7,16621
Hyundai,Unknown,3012.0,Hatchback,4.0,Jet Black,531.0,Diesel,14,r,1.6,52352,4,10192
Honda,Fit,2012.0,Hatchback,4.0,Pearl White,0.0,Hybrid,4,r,1.5,160000,0,17249
Hyundai,Santa Fe,2016.0,Jeep,2.0,Unknown,0.0,Diesel,4,others,2.2,137986,4,43416
Bmw,X5,2014.0,Jeep,0.0,Pearl White,915.0,Diesel,6,others,3,110715,0,16621
Ford,Focus,2013.0,Unknown,2.0,Unknown,0.0,Gas,4,others,2,76800,6,14113
Hyundai,Sonata,2014.0,Unknown,0.0,Metallic,639.0,Other,4,unknown,2,486631,4,10036
Ford,Mustang,2012.0,Coupe,5.0,Metallic,0.0,Gas,6,gear,3.7,128000,6,31361
Hyundai,My Model Which Is H1 Is  Best,2012.0,Minivan,2.0,Pearl White,0.0,Unknown,4,automatic,2.5,124850,4,14081
Toyota,My Model Which Is Aqua Is  Best,2012.0,Sedan,0.0,Metallic,0.0,Gas,4,automatic,1.5,102000,8,14113
Chevrolet,Captiva,2012.0,Jeep,3.0,Pearl White,1094.0,Diesel,4,automatic,2,54278,4,7840
Unknown,My Model Which Is Corolla Is  Best,2014.0,Unknown,0.0,Emerald Green,0.0,Unknown,4,automatic,1.8,40000,16,23521
Jeep,Compass,2013.0,Unknown,1.0,Unknown,751.0,Gas,4,gear,2.4,105568,16,30185
Nissan,Versa Se,2018.0,Sedan,0.0,Metallic,880.0,Gas,4,unknown,1.6,6487,16,15681
Hyundai,H1,1910.0,Minivan,3.0,Unknown,0.0,Diesel,4,automatic,2.5,134990,4,12522
Mercedesbenz,Unknown,2002.0,Coupe,3.0,Metallic,0.0,Gas,4,automatic,2.3,157000,6,7213
Toyota,My Model Which Is Tundra Is  Best,2114.0,Jeep,4.0,Jet Black,1659.0,Gas,8,r,5.7,101928,12,18655
Bmw,X5 30,2002.0,Jeep,2.0,Metallic,0.0,Diesel,6,gear,3.0 Turbo,256000,12,20071
Hyundai,Elantra,2111.0,Sedan,2.0,Unknown,583.0,Gas,14,automatic,1.6,125047,4,20266
Hyundai,Tucson,2012.0,Jeep,3.0,Unknown,770.0,Diesel,4,automatic,1.7,129816,4,38445
Mercedesbenz,Gl 550,2014.0,Jeep,2.0,Unknown,0.0,Gas,8,gear,0,98466,12,9565
Honda,Fit,2006.0,Hatchback,3.0,Jet Black,0.0,Gas,4,others,1.3,150000,4,18655
Mercedesbenz,My Model Which Is A 170 Cdi Is  Best,2000.0,Hatchback,3.0,Metallic,0.0,Diesel,4,manual,1.7 Turbo,270000,4,6272
Lexus,Rx 450,2012.0,Jeep,5.0,Metallic,1399.0,Hybrid,6,unknown,3.5,382746,12,18655
Toyota,Prius,2012.0,Hatchback,1.0,Jet Black,463.0,Hybrid,4,automatic,1.8,0,12,6429
Unknown,C 240,2012.0,Sedan,2.0,Emerald Green,0.0,Gas,4,automatic,2.4,220000,0,11917
Toyota,Prius,2012.0,Hatchback,2.0,Jet Black,761.0,Hybrid,4,automatic,0,396350,12,6429
Audi,A6,1995.0,Sedan,7.0,Charcoal,0.0,Natural Gas,6,automatic,2.8,0,4,18655
Nissan,Juke,2016.0,Jeep,4.0,Unknown,10730.0,Gas,4,unknown,1.6,44210,7,18655
Ford,My Model Which Is Fiesta Is  Best,2014.0,Sedan,1.0,Unknown,528.0,Gas,4,gear,1.6,113000,8,8781
Unknown,Prius V,3012.0,Hatchback,0.0,Pearl White,586.0,Hybrid,4,r,1.8,144000,0,16151
Chevrolet,Captiva,2007.0,Jeep,2.0,Metallic,1282.0,Diesel,4,automatic,2,76113,16,6429
Lexus,Gx 460,2012.0,Jeep,1.0,Jet Black,1363.0,Unknown,8,automatic,4.6,150909,12,18655
Toyota,Tundra,2012.0,Jeep,0.0,Unknown,2018.0,Gas,8,automatic,5.7,128000,12,18655
Jaguar,Stype,2003.0,Sedan,2.0,Sapphire Blue,0.0,Gas,6,automatic,3,0,12,18655
Nissan,Tiida,2005.0,Unknown,6.0,Unknown,0.0,Other,4,unknown,1.5,158000,16,8938
Fiat,My Model Which Is 500C Lounge Is  Best,2012.0,Cabriolet,2.0,Sapphire Blue,10474.0,Gas,4,gear,1.4,70000,16,13172
Ssangyong,My Model Which Is Rexton Is  Best,2110.0,Unknown,4.0,Metallic,1099.0,Diesel,4,others,0,181385,4,19416
Honda,Fit,2012.0,Hatchback,1.0,Metallic,0.0,Hybrid,4,others,1.3,154000,4,11133
Honda,Fit,2015.0,Hatchback,1.0,Pearl White,308.0,Hybrid,4,others,1.5,98937,4,12548
Bmw,535,2012.0,Sedan,4.0,Sapphire Blue,919.0,Gas,6,automatic,3,129834,16,18655
Toyota,Aqua,2012.0,Sedan,1.0,Unknown,1268.0,Hybrid,4,automatic,1.5,121000,2,9408
Jeep,Unknown,2012.0,Jeep,0.0,Unknown,970.0,Unknown,6,automatic,0,171734,7,18655
Toyota,Prius,2010.0,Sedan,5.0,Metallic,0.0,Hybrid,4,automatic,1.8,243200,6,14113
Mercedesbenz,My Model Which Is Ml 270 Is  Best,2012.0,Jeep,3.0,Unknown,0.0,Diesel,5,automatic,2.7 Turbo,294000,6,11604
Hyundai,Santa Fe,1916.0,Jeep,4.0,Charcoal,0.0,Diesel,4,automatic,0,134761,4,49751
Hyundai,Sonata,2012.0,Sedan,1.0,Tangerine,891.0,Other,4,automatic,2,478704,4,13172
Hyundai,Sonata,2012.0,Sedan,3.0,Tangerine,765.0,Other,4,others,2,386257,4,9722
Volkswagen,Passat,2007.0,Sedan,3.0,Emerald Green,0.0,Unknown,4,automatic,2.0 Turbo,222500,8,10036
Nissan,Murano,2011.0,Jeep,2.0,Unknown,1018.0,Gas,5,gear,3,265000,10,14113
Unknown,Prius,2014.0,Hatchback,1.0,Pearl White,308.0,Unknown,4,automatic,1.8,146019,12,18655
Nissan,Tiida,2006.0,Hatchback,6.0,Metallic,0.0,Gas,4,others,1.5,134000,4,7683
Unknown,E 350,2011.0,Unknown,2.0,Unknown,1172.0,Diesel,6,r,3.5,119379,16,16621
Toyota,Camry,2012.0,Sedan,1.0,Jet Black,779.0,Hybrid,4,unknown,0,190549,12,5018
Volkswagen,Jetta,2012.0,Sedan,1.0,Charcoal,0.0,Diesel,4,manual,1.9 Turbo,127000,16,9095
Volkswagen,Jetta,1916.0,Sedan,2.0,Jet Black,0.0,Gas,14,gear,1.8 Turbo,32000,12,25716
Audi,A4,2012.0,Sedan,2.0,Unknown,640.0,Gas,4,gear,2,157584,0,18655
Chevrolet,Cruze,2016.0,Sedan,1.0,Unknown,650.0,Gas,4,others,1.4 Turbo,29000,12,25089
Chevrolet,Volt,2012.0,Jeep,8.0,Crimson,475.0,Hybrid,4,others,1.4,188419,0,18655
Toyota,Prius C,2013.0,Unknown,1.0,Sky Blue,10502.0,Gas,4,automatic,1.5,65000,10,18817
Honda,Fit,2012.0,Hatchback,3.0,Metallic,0.0,Gas,4,automatic,0,0,4,18655
Honda,Fit,2012.0,Hatchback,4.0,Metallic,8734.0,Hybrid,4,r,1.5,70000,2,12231
Mercedesbenz,Unknown,1999.0,Sedan,4.0,Metallic,0.0,Gas,6,others,3.2,150000,6,9408
Hyundai,Sonata,2012.0,Sedan,3.0,Unknown,765.0,Other,4,automatic,2,536212,4,12544
Kia,Sportage,2012.0,Jeep,3.0,Metallic,1288.0,Gas,4,r,2,51264,4,5645
Unknown,Camry,2012.0,Sedan,1.0,Pearl White,609.0,Hybrid,14,automatic,2.5,35058,12,18817
Nissan,My Model Which Is March Is  Best,2012.0,Hatchback,2.0,Ruby Red,1032.0,Gas,14,automatic,1.2,60936,2,6895
Bmw,My Model Which Is 335 Is  Best,2012.0,Sedan,2.0,Metallic,0.0,Gas,16,unknown,2.5,126000,6,7683
Bmw,530,2006.0,Sedan,4.0,Unknown,0.0,Gas,6,automatic,0,233000,0,17876
Lexus,Gx 460,2012.0,Jeep,2.0,Jet Black,1646.0,Gas,8,others,4.6,102907,7,18655
Land,Discovery,1997.0,Jeep,4.0,Jet Black,0.0,Diesel,6,others,2.5 Turbo,423232,10,7213
Hyundai,Genesis,2010.0,Unknown,6.0,Jet Black,836.0,Other,4,others,2,133225,16,9408
Volkswagen,Touareg,2006.0,Jeep,3.0,Jet Black,0.0,Gas,6,unknown,3.6,155214,12,17249
Unknown,Camry,2012.0,Unknown,3.0,Jet Black,609.0,Hybrid,4,automatic,0,127515,12,9722
Infiniti,Fx35,2003.0,Jeep,0.0,Gold,0.0,Gas,4,gear,3.5,203000,6,16621
Mercedesbenz,E 220,1907.0,Sedan,3.0,Jet Black,1408.0,Diesel,4,unknown,2.2 Turbo,287458,8,19757
Unknown,Elantra,2007.0,Sedan,2.0,Metallic,1047.0,Gas,4,gear,1.6,139000,4,11368
Subaru,Xv,2114.0,Jeep,2.0,Tangerine,0.0,Gas,4,automatic,0,180000,12,19757
Ssangyong,Rexton,2012.0,Jeep,5.0,Metallic,8727.0,Diesel,4,r,2.7,77016,4,9063
Toyota,Camry,2012.0,Sedan,4.0,Unknown,609.0,Hybrid,4,gear,2.5,35058,12,18817
Mitsubishi,Outlander,2012.0,Jeep,5.0,Unknown,0.0,Gas,4,unknown,2,106000,8,22580
Toyota,Prius,2012.0,Hatchback,1.0,Unknown,308.0,Hybrid,4,automatic,1.8,106000,0,18801
Chevrolet,Volt,2012.0,Hatchback,0.0,Chocolate,259.0,Unknown,14,automatic,1.4,131893,0,18655
Hyundai,My Model Which Is H1 Is  Best,2016.0,Universal,4.0,Metallic,1091.0,Diesel,4,unknown,2.5,182541,4,36231
Mercedesbenz,Gl 550,2012.0,Jeep,6.0,Jet Black,1356.0,Gas,8,others,4.6,121382,12,47982
Toyota,Unknown,2004.0,Hatchback,0.0,Pearl White,0.0,Gas,4,automatic,0,100000,0,18655
Mercedesbenz,Ml 350,2011.0,Jeep,7.0,Metallic,0.0,Diesel,6,automatic,3,275862,16,9879
Hyundai,Sonata,2015.0,Sedan,2.0,Tangerine,765.0,Other,14,automatic,2,362818,4,9722
Mercedesbenz,My Model Which Is Gla 250 Is  Best,2012.0,Jeep,4.0,Metallic,1017.0,Gas,14,automatic,2,43651,7,18655
Unknown,Camry Sport,2012.0,Sedan,6.0,Crimson,781.0,Gas,4,automatic,2.5,95000,9,24462
Lexus,Ct 200H,2012.0,Hatchback,2.0,Unknown,586.0,Hybrid,14,automatic,1.8,208000,12,21953
Unknown,Sonata,2012.0,Sedan,2.0,Metallic,765.0,Other,4,others,2,283895,4,15367
Toyota,Prius,2012.0,Hatchback,2.0,Charcoal,0.0,Hybrid,14,automatic,1.8,19000,6,17562
Unknown,H1,2012.0,Unknown,2.0,Charcoal,777.0,Diesel,4,automatic,2.5,32000,4,35570
Mercedesbenz,Unknown,2012.0,Sedan,0.0,Pearl White,1211.0,Gas,6,others,3,11000,12,17876
Unknown,Unknown,2012.0,Sedan,4.0,Pearl White,586.0,Hybrid,4,automatic,1.8,187000,12,20698
Toyota,Rav 4,3016.0,Jeep,0.0,Jet Black,1091.0,Gas,14,automatic,2.5,60800,12,45473
Toyota,My Model Which Is Aqua Is  Best,2012.0,Sedan,3.0,Metallic,1267.0,Hybrid,4,automatic,1.5,970000,2,10349
Mercedesbenz,S 550,2007.0,Sedan,2.0,Jet Black,0.0,Gas,8,automatic,5.5,225000,12,35124
Ssangyong,Korando,2012.0,Jeep,3.0,Metallic,642.0,Diesel,4,gear,2,87865,4,22843
Lexus,My Model Which Is Rx 350 Is  Best,2012.0,Jeep,0.0,Jet Black,1273.0,Unknown,6,automatic,3.5,71939,12,18655
Unknown,Unknown,2016.0,Jeep,2.0,Unknown,0.0,Diesel,4,unknown,2,146492,7,44711
Mercedesbenz,Unknown,1910.0,Sedan,3.0,Unknown,1211.0,Unknown,4,r,3,166400,8,15681
Bmw,Unknown,2013.0,Sedan,2.0,Jet Black,917.0,Gas,6,automatic,3,161994,12,18655
Volkswagen,Jetta,2012.0,Sedan,0.0,Metallic,0.0,Gas,5,automatic,2.5,120800,6,19757
Hyundai,Elantra Sport Limited,2013.0,Sedan,1.0,Charcoal,585.0,Gas,4,automatic,1.8,117920,12,17876
Toyota,Highlander,2010.0,Sedan,2.0,Emerald Green,1324.0,Hybrid,6,automatic,3.3,226198,12,18655
Mercedesbenz,E 350,2013.0,Coupe,2.0,Metallic,1055.0,Gas,6,automatic,3.5,0,12,18655
Mercedesbenz,My Model Which Is E 350 Is  Best,2014.0,Sedan,2.0,Charcoal,1053.0,Gas,6,automatic,0,146395,7,18655
Volkswagen,Vento,1993.0,Sedan,5.0,Unknown,0.0,Unknown,4,unknown,1.8,245000,2,18655
Chevrolet,My Model Which Is Cruze Is  Best,2012.0,Sedan,2.0,Unknown,521.0,Gas,4,others,0,131000,10,6899
Unknown,Rx 450,2012.0,Jeep,4.0,Jet Black,1058.0,Hybrid,6,automatic,3.5,232357,12,18655
Hyundai,My Model Which Is Sonata Is  Best,2012.0,Unknown,3.0,Metallic,639.0,Other,4,automatic,2,352050,4,11604
Toyota,Unknown,2008.0,Jeep,4.0,Metallic,0.0,Hybrid,6,gear,3.3,269162,12,18655
Toyota,Camry,2017.0,Sedan,0.0,Unknown,1249.0,Unknown,4,automatic,2.5,3854,12,18655
Mercedesbenz,Ml 350,2012.0,Unknown,2.0,Unknown,1058.0,Diesel,6,others,3.5,245762,12,18655
Hyundai,Tucson,2010.0,Jeep,2.0,Charcoal,836.0,Diesel,4,automatic,2,173169,4,17923
Mercedesbenz,Unknown,2011.0,Coupe,2.0,Metallic,1172.0,Diesel,6,gear,3.5,170429,12,15994
Mini,Cooper,2012.0,Hatchback,2.0,Pearl White,0.0,Gas,4,others,1.6,180000,8,14113
Toyota,Prius,2015.0,Hatchback,6.0,Pearl White,697.0,Gas,14,automatic,1.8,98483,8,19130
Opel,Vectra,2000.0,Sedan,1.0,Unknown,0.0,Natural Gas,4,others,2,203000,4,10663
Mazda,Cx7,2012.0,Sedan,1.0,Jet Black,862.0,Gas,4,r,2.5,216550,12,18655
Fiat,500,2012.0,Sedan,5.0,Unknown,475.0,Unknown,4,others,1.4,240350,16,18655
Volkswagen,Tiguan,2018.0,Sedan,6.0,Jet Black,1079.0,Gas,4,others,2,70098,12,9565
Ford,Fusion,2015.0,Unknown,0.0,Jet Black,765.0,Gas,4,r,2,71454,0,16935
Mazda,Demio,2012.0,Hatchback,3.0,Unknown,0.0,Other,4,automatic,1.5,1000,4,5959
Hyundai,H1,2011.0,Minivan,2.0,Pearl White,862.0,Diesel,4,unknown,2.5,45566,7,20488
Ford,Escape,2008.0,Jeep,2.0,Sapphire Blue,9711.0,Hybrid,4,gear,0.4,349288,0,18655
Bmw,My Model Which Is 318 Is  Best,2001.0,Sedan,1.0,Metallic,0.0,Gas,4,others,1.9,159344,6,8781
Subaru,Legacy,2005.0,Universal,0.0,Pearl White,0.0,Gas,4,gear,2.0 Turbo,234082,4,18655
Ford,Transit,1996.0,Microbus,3.0,Pearl White,0.0,Diesel,4,r,2.5,210000,2,13799
Vaz,2107,2005.0,Sedan,0.0,Pearl White,0.0,Gas,4,manual,1.7,125000,0,18655
Audi,Q5,2012.0,Jeep,3.0,Jet Black,891.0,Gas,4,automatic,2,67133,0,47042
Hyundai,Unknown,2013.0,Sedan,1.0,Pearl White,530.0,Gas,4,automatic,1.6,130000,4,18679
Toyota,Aqua,2012.0,Hatchback,1.0,Pearl White,1267.0,Hybrid,4,gear,1.5,129000,4,10349
Mercedesbenz,Unknown,2012.0,Sedan,4.0,Royal Purple,0.0,Gas,4,automatic,4.3,333333,7,9408
Ford,Fusion,2011.0,Sedan,5.0,Metallic,862.0,Hybrid,4,others,0,49669,0,12544
Bmw,X5,2012.0,Jeep,5.0,Charcoal,10915.0,Gas,6,unknown,3,145474,12,18655
Toyota,Aqua,2012.0,Hatchback,3.0,Pearl White,502.0,Gas,4,gear,1.5,133682,4,11177
Mercedesbenz,Gle 350,2018.0,Jeep,2.0,Unknown,1823.0,Gas,6,unknown,3.5,9765,12,29793
Toyota,My Model Which Is Prius Is  Best,2012.0,Sedan,6.0,Jet Black,586.0,Hybrid,4,automatic,1.8,430278,12,18655
Mercedesbenz,Unknown,2014.0,Unknown,1.0,Unknown,0.0,Gas,6,automatic,3.5,117700,8,48610
Toyota,My Model Which Is Vitz Rs Is  Best,2012.0,Hatchback,2.0,Unknown,0.0,Other,4,gear,1.5,191558,2,7840
Toyota,Unknown,2012.0,Hatchback,4.0,Unknown,9913.0,Gas,4,unknown,0,118000,4,17663
Opel,Vectra,2012.0,Sedan,1.0,Gold,0.0,Gas,4,manual,1.8,319000,2,18655
Honda,Insight,2110.0,Hatchback,6.0,Metallic,574.0,Hybrid,14,r,1.3,189571,0,18655
Audi,A6,2012.0,Sedan,3.0,Unknown,0.0,Gas,6,gear,3.2,256000,8,12231
Hyundai,Unknown,2016.0,Sedan,3.0,Metallic,730.0,Gas,4,automatic,1.6,57000,4,26770
Unknown,Unknown,2114.0,Hatchback,5.0,Charcoal,0.0,Hybrid,4,others,0,272000,4,16000
Mercedesbenz,E 350,2111.0,Sedan,2.0,Unknown,1018.0,Diesel,6,automatic,3.0 Turbo,160000,10,26030
